id,title,doi,total_views,total_downloads,total_cites,status,version,size_bytes,created_date,modified_date,published_date,authors,categories,tags,license,defined_type_name,citation,is_embargoed,embargo_date,embargo_type,figshare_url
29441939,"A Critical Review of the Theory of Entropicity (ToE) on  Original Contributions, Conceptual Innovations, and Pathways  towards Enhanced Mathematical Rigor: An Addendum to the Discovery of New Laws of Conservation and  Uncertainty",10.6084/m9.figshare.29441939,309,155,0,private,0,2648113,2025-06-30T22:41:00Z,2025-06-30T22:54:40Z,2025-06-30T22:54:40Z,John Onimisi Obidi,"Classical and physical optics; Classical physics not elsewhere classified; Thermodynamics and statistical physics; Electrostatics and electrodynamics; Biological physics; Medical physics; Medical and biological physics not elsewhere classified; Condensed matter imaging; Condensed matter characterisation technique development; Soft condensed matter; Electronic and magnetic properties of condensed matter; superconductivity; Condensed matter physics not elsewhere classified; Condensed matter modelling and density functional theory; Nuclear physics; Nuclear and plasma physics not elsewhere classified; Plasma physics; fusion plasmas; electrical discharges; Astroparticle physics and particle cosmology; Field theory and string theory; Particle and high energy physics not elsewhere classified; Particle physics; Other physical sciences not elsewhere classified; Complex physical systems; Degenerate quantum gases and atom optics; Foundations of quantum mechanics; Quantum information, computation and communication; Quantum physics not elsewhere classified; Quantum technologies","quantum 31 P NMR experiment, field theory prediction, General relativity (Physics) Gravitational waves, Quantum Mechanics Free Energy Calculations, Standard Model Extensions, Astrophysics - High Energy Astrophysical Phenomena, Particle Physical State, Particle physics, standard model and beyond",CC BY 4.0,dataset,"Obidi, John Onimisi (2025). A Critical Review of the Theory of Entropicity (ToE) on  Original Contributions, Conceptual Innovations, and Pathways  towards Enhanced Mathematical Rigor: An Addendum to the Discovery of New Laws of Conservation and  Uncertainty. figshare. Dataset. https://doi.org/10.6084/m9.figshare.29441939",False,,,https://figshare.com/articles/dataset/A_Critical_Review_of_the_Theory_of_Entropicity_ToE_on_Original_Contributions_Conceptual_Innovations_and_Pathways_towards_Enhanced_Mathematical_Rigor_An_Addendum_to_the_Discovery_of_New_Laws_of_Conservation_and_Uncertainty/29441939
30327445,<i>On the Conceptual and Mathematical Foundations of the Theory of Entropicity (ToE): An Alternative Path toward  Quantum Gravity</i>,10.6084/m9.figshare.30327445,220,113,0,private,0,1218106,2025-10-10T06:51:02Z,2026-03-29T13:01:08Z,2025-10-10T07:10:08Z,John Onimisi Obidi,"Astronomical sciences not elsewhere classified; Galactic astronomy; Cosmology and extragalactic astronomy; General relativity and gravitational waves; High energy astrophysics and galactic cosmic rays; Planetary science (excl. solar system and planetary geology); Solar physics; Stellar astronomy and planetary systems; Classical and physical optics; Classical physics not elsewhere classified; Electrostatics and electrodynamics; Thermodynamics and statistical physics; Acoustics and acoustical devices; waves; Plasma physics; fusion plasmas; electrical discharges; Nuclear physics; Nuclear and plasma physics not elsewhere classified; Degenerate quantum gases and atom optics; Foundations of quantum mechanics; Quantum information, computation and communication; Quantum optics and quantum optomechanics; Quantum physics not elsewhere classified; Quantum technologies; Particle physics; Particle and high energy physics not elsewhere classified; Field theory and string theory; Astroparticle physics and particle cosmology; Other physical sciences not elsewhere classified; Complex physical systems; Atomic and molecular physics; Atomic, molecular and optical physics not elsewhere classified; Lasers and quantum electronics; Photonics, optoelectronics and optical communications; Terahertz physics; Nonlinear optics and spectroscopy; Condensed matter imaging; Condensed matter characterisation technique development; Condensed matter modelling and density functional theory; Condensed matter physics not elsewhere classified; Electronic and magnetic properties of condensed matter; superconductivity; Soft condensed matter; Structural properties of condensed matter; Surface properties of condensed matter; Medical physics; Medical and biological physics not elsewhere classified; Biological physics; Astrodynamics and space situational awareness; Heliophysics and space weather; Mesospheric, thermospheric, ionospheric and magnetospheric physics; Solar system energetic particles; Solar system planetary science (excl. planetary geology); Space instrumentation; Space sciences not elsewhere classified; Synchrotrons and accelerators not elsewhere classified; Synchrotrons; Instruments and techniques; Accelerators; History and philosophy of science; History and philosophy of specific fields not elsewhere classified; History and philosophy of engineering and technology; History of philosophy; History of ideas; Theology; Theology not elsewhere classified; Applied ethics not elsewhere classified; Bioethics; Ethical use of new technology; Medical ethics; Professional ethics; Christian studies; Comparative religious studies; Islamic studies; Jewish studies; Religious studies not elsewhere classified; Religion, society and culture; Studies in eastern religious traditions; Studies in religious traditions (excl. Eastern, Jewish, Christian and Islamic traditions); Aesthetics; Critical theory; Environmental philosophy; Decision theory; Epistemology; Hermeneutics; Logic; Ethical theory; Metaphysics; Phenomenology; Philosophical psychology (incl. moral psychology and philosophy of action); Philosophy not elsewhere classified; Philosophy of cognition; Philosophy of gender; Other philosophy and religious studies not elsewhere classified; Chemical thermodynamics and energetics; Catalysis and mechanisms of reactions; Physical chemistry not elsewhere classified; Reaction kinetics and dynamics; Physical properties of materials; Optical properties of materials; Decision making; Cognitive and computational psychology not elsewhere classified; Cognition; Learning, motivation and emotion; Memory and attention; Psycholinguistics (incl. speech production and comprehension); Sensory processes, perception and performance","Quantum Mechanical AnalysisQuantum, Physics -- Unruh Effect, Relativity and geometry, field theoretic formalism, particle physics principles, Standard Model of Particle Physics (SM), General relativity (Physics) Mathematics, General Relativity & Quantum Mechanics Unification, cosmology: theory - dark matter - galaxies: clusters: general - intergalactic medium, Quantum Field Theory in Curved Spacetime, Thermodynamics Characterize Wenzel Wetting States, astrophysics application",CC BY 4.0,preprint,"Obidi, John Onimisi (2025). <i>On the Conceptual and Mathematical Foundations of the Theory of Entropicity (ToE): An Alternative Path toward  Quantum Gravity</i>. figshare. Preprint. https://doi.org/10.6084/m9.figshare.30327445",False,,,https://figshare.com/articles/preprint/_i_On_the_Conceptual_and_Mathematical_Foundations_of_the_Theory_of_Entropicity_ToE_An_Alternative_Path_toward_Quantum_Gravity_i_/30327445
30337396,On the Conceptual and Mathematical Foundations of the Theory of Entropicity (ToE):  An Alternative  Path toward Quantum Gravity and the Unification of Physics,10.6084/m9.figshare.30337396,536,155,0,private,0,3107086,2025-10-11T17:01:39Z,2026-03-29T13:02:20Z,2025-10-17T16:32:35Z,John Onimisi Obidi,"Civil geotechnical engineering; Architectural engineering; Civil engineering not elsewhere classified; Construction engineering; Complex civil systems; Earthquake engineering; Fire safety engineering; Construction materials; Infrastructure engineering and asset management; Structural engineering; Structural dynamics; Aerospace engineering not elsewhere classified; Aerospace structures; Aerospace materials; Avionics; Aircraft performance and flight control systems; Automotive combustion and fuel engineering; Automotive engineering materials; Automotive engineering not elsewhere classified; Automotive mechatronics and autonomous systems; Automotive safety engineering; Carbon capture engineering (excl. sequestration); Chemical engineering design; Chemical and thermal processes in energy and combustion; Chemical engineering not elsewhere classified; Electrochemical energy storage and conversion; Aerodynamics (excl. hypersonic aerodynamics); Bio-fluids; Experimental methods in fluid flow, heat and mass transfer; Geophysical and environmental fluid flows; Fundamental and theoretical fluid dynamics; Fluid-structure interaction and aeroacoustics; Fluid mechanics and thermal engineering not elsewhere classified; Computational methods in fluid flow, heat and mass transfer (incl. computational fluid dynamics); Acoustics and noise control (excl. architectural acoustics); Dynamics, vibration and vibration control; Energy generation, conversion and storage (excl. chemical and electrical); Mechanical engineering asset management; Mechanical engineering not elsewhere classified; Microelectromechanical systems (MEMS); Cartography and digital mapping; Geomatic engineering not elsewhere classified; Geospatial information systems and geospatial data modelling; Navigation and position fixing; Photogrammetry and remote sensing; Ceramics; Composite and hybrid materials; Compound semiconductors; Elemental semiconductors; Functional materials; Behavioural economics; Applied economics not elsewhere classified; Environment and resource economics; Experimental economics; Econometric and statistical methods; Econometrics not elsewhere classified; Economic models and forecasting; Panel data analysis; Time-series analysis; Microeconomic theory; Mathematical economics; Macroeconomic theory; History of economic thought; Economic theory not elsewhere classified; Algebraic structures in mathematical physics; Integrable systems (classical and quantum); Mathematical aspects of classical mechanics, quantum mechanics and quantum information theory; Mathematical aspects of general relativity; Mathematical aspects of quantum and conformal field theory, quantum gravity and string theory; Mathematical physics not elsewhere classified; Statistical mechanics, physical combinatorics and mathematical aspects of condensed matter; Dynamical systems in applications; Complex systems; Biological mathematics; Applied mathematics not elsewhere classified; Approximation theory and asymptotic methods; Algebraic and differential geometry; Algebra and number theory; Lie groups, harmonic and Fourier analysis; Group theory and generalisations; Combinatorics and discrete mathematics (excl. physical combinatorics); Category theory, k theory, homological algebra; Mathematical logic, set theory, lattices and universal algebra; Operator algebras and functional analysis; Thermodynamics and statistical physics; Electrostatics and electrodynamics; Classical physics not elsewhere classified; Classical and physical optics; Acoustics and acoustical devices; waves; Particle physics; Particle and high energy physics not elsewhere classified; Field theory and string theory; Astroparticle physics and particle cosmology; Quantum technologies; Quantum physics not elsewhere classified; Quantum optics and quantum optomechanics; Quantum information, computation and communication; Foundations of quantum mechanics; Degenerate quantum gases and atom optics; Plasma physics; fusion plasmas; electrical discharges; Nuclear physics; Nuclear and plasma physics not elsewhere classified; Astrodynamics and space situational awareness; Mesospheric, thermospheric, ionospheric and magnetospheric physics; Heliophysics and space weather; Solar system energetic particles; Solar system planetary science (excl. planetary geology); Space instrumentation; Space sciences not elsewhere classified; Other physical sciences not elsewhere classified; Complex physical systems; Synchrotrons and accelerators not elsewhere classified; Synchrotrons; Instruments and techniques; Accelerators","Quantum Mechanical CalculationsBy, cosmology: large-scale structure of Universe, Theoretical physics of consciousness, relativity paradoxes, field theory, general relativity, unification of physics, quantum field theory, special relativity, Ginestra Bianconi, entropic gravity, erik verlinde, Amari-Cencov alpha connections, Renyi entropy, Tsallis entropy, Einstein, Fisher-Rao geometry, Fubini-Study metric, Entropicity, Theory of Entropicity (ToE), Quantum Gravity, Quantum Mechanics, Thermodynamics, Statistical mechanics, quantum distance, classical distinguishability, quantum distinguishability, Metrics, Levi-Civita connections, Christoffel Symbols, Vuli-Ndlela Integral, Entropic Time Limit (ETL), Entropic Speed Limit, Entropic Speed Limit (ESL), Schrodinger equations, Pre-geometric Physics, G-Field, Cosmological constant",CC BY 4.0,preprint,"Obidi, John Onimisi (2025). On the Conceptual and Mathematical Foundations of the Theory of Entropicity (ToE):  An Alternative  Path toward Quantum Gravity and the Unification of Physics. figshare. Preprint. https://doi.org/10.6084/m9.figshare.30337396",False,,,https://figshare.com/articles/preprint/On_the_Conceptual_and_Mathematical_Foundations_of_the_Theory_of_Entropicity_ToE_An_Alternative_Path_toward_Quantum_Gravity_and_the_Unification_of_Physics/30337396
30402100,A Simple Explanation of the Unifying Mathematical Architecture of the Theory of Entropicity (ToE): Crucial Elements  of ToE as a Field Theory,10.6084/m9.figshare.30402100,187,36,0,private,0,542292,2025-10-20T18:03:37Z,2026-03-29T13:09:32Z,2025-10-20T18:19:06Z,John Onimisi Obidi,"Acoustics and acoustical devices; waves; Classical and physical optics; Classical physics not elsewhere classified; Electrostatics and electrodynamics; Thermodynamics and statistical physics; Astronomical instrumentation; Astronomical sciences not elsewhere classified; Galactic astronomy; Cosmology and extragalactic astronomy; General relativity and gravitational waves; High energy astrophysics and galactic cosmic rays; Planetary science (excl. solar system and planetary geology); Solar physics; Condensed matter characterisation technique development; Condensed matter physics not elsewhere classified; Electronic and magnetic properties of condensed matter; superconductivity; Structural properties of condensed matter; Condensed matter modelling and density functional theory; Medical and biological physics not elsewhere classified; Biological physics; Medical physics; Plasma physics; fusion plasmas; electrical discharges; Nuclear physics; Nuclear and plasma physics not elsewhere classified; Other physical sciences not elsewhere classified; Complex physical systems; Particle physics; Particle and high energy physics not elsewhere classified; Field theory and string theory; Astroparticle physics and particle cosmology; Foundations of quantum mechanics; Degenerate quantum gases and atom optics; Quantum information, computation and communication; Quantum optics and quantum optomechanics; Quantum physics not elsewhere classified; Quantum technologies; Astrodynamics and space situational awareness; Heliophysics and space weather; Mesospheric, thermospheric, ionospheric and magnetospheric physics; Solar system energetic particles; Solar system planetary science (excl. planetary geology); Space instrumentation; Space sciences not elsewhere classified; Atomic and molecular physics; Atomic, molecular and optical physics not elsewhere classified; Lasers and quantum electronics; Nonlinear optics and spectroscopy; Photonics, optoelectronics and optical communications; Terahertz physics; Energy generation, conversion and storage (excl. chemical and electrical); Dynamics, vibration and vibration control; Mechanical engineering not elsewhere classified; Mechanical engineering asset management; Numerical modelling and mechanical characterisation; Microelectromechanical systems (MEMS); Acoustics and noise control (excl. architectural acoustics); Integrable systems (classical and quantum); Algebraic structures in mathematical physics; Mathematical aspects of classical mechanics, quantum mechanics and quantum information theory; Mathematical aspects of general relativity; Mathematical aspects of quantum and conformal field theory, quantum gravity and string theory; Mathematical physics not elsewhere classified; Statistical mechanics, physical combinatorics and mathematical aspects of condensed matter; Applied mathematics not elsewhere classified; Approximation theory and asymptotic methods; Calculus of variations, mathematical aspects of systems theory and control theory; Complex systems; Biological mathematics; Dynamical systems in applications; Financial mathematics; Computational statistics; Applied statistics; Large and complex data theory; Probability theory; Spatial statistics; Forensic evaluation, inference and statistics; Biostatistics; Critical theory; Aesthetics; Decision theory; Environmental philosophy; Epistemology; Ethical theory; Hermeneutics; Logic; Metaphysics; Phenomenology; Philosophical psychology (incl. moral psychology and philosophy of action); Philosophy not elsewhere classified; History and philosophy of science; History and philosophy of medicine; History and philosophy of law and justice; History and philosophy of engineering and technology; History and philosophy of the humanities; History and philosophy of the social sciences; History and philosophy of specific fields not elsewhere classified","General Relativty, quantum mechanics description, field theory model, Particle physics, standard model and beyond, cosmology: observations; galaxies: elliptical and lenticular, quantum gravity and cosmology, unification of physics, Standard Model Physics, Particle physics, standard model and beyond, quark flavor physics, entropy accounting, thermodynamics data, Fisher-Rao geometry, Fubini-Study metric, Renyi entropy (RE), Tsallis Entropy",CC BY 4.0,preprint,"Obidi, John Onimisi (2025). A Simple Explanation of the Unifying Mathematical Architecture of the Theory of Entropicity (ToE): Crucial Elements  of ToE as a Field Theory. figshare. Preprint. https://doi.org/10.6084/m9.figshare.30402100",False,,,https://figshare.com/articles/preprint/A_Simple_Explanation_of_the_Unifying_Mathematical_Architecture_of_the_Theory_of_Entropicity_ToE_Crucial_Elements_of_ToE_as_a_Field_Theory/30402100
30403402,Transformational Unification through the Theory of Entropicity (ToE):  A Reformulation of Quantum–Gravitational Correspondence via the Obidi Action and the Vuli-Ndlela Integral,10.6084/m9.figshare.30403402,85,24,0,private,0,376045,2025-10-21T02:31:05Z,2026-03-29T13:09:53Z,2025-10-21T02:37:28Z,John Onimisi Obidi,Classical and physical optics; Classical physics not elsewhere classified; Thermodynamics and statistical physics; Electrostatics and electrodynamics; Particle physics; Particle and high energy physics not elsewhere classified; Field theory and string theory; Astroparticle physics and particle cosmology; Other physical sciences not elsewhere classified; Complex physical systems,"General relativity (Physics) History, quantum mechanics models, unification of physics, Particle physics phenomenology, theoretical physics predicts, cosmology: observations – galaxies: evolution – infrared: galaxies – large-scale structure of universe – submillimeter: galaxies, Field Theory, Amari-Cencov alpha connections, Fubini-Study metric, Fisher-Rao geometry",CC BY 4.0,preprint,"Obidi, John Onimisi (2025). Transformational Unification through the Theory of Entropicity (ToE):  A Reformulation of Quantum–Gravitational Correspondence via the Obidi Action and the Vuli-Ndlela Integral. figshare. Preprint. https://doi.org/10.6084/m9.figshare.30403402",False,,,https://figshare.com/articles/preprint/Transformational_Unification_through_the_Theory_of_Entropicity_ToE_A_Reformulation_of_Quantum_Gravitational_Correspondence_via_the_Obidi_Action_and_the_Vuli-Ndlela_Integral/30403402
30466484,"The Theory of Entropicity (ToE) Derives and Explains Mass Increase, Time Dilation and Length Contraction in  Einstein’s Theory of Relativity (ToR): ToE Applies Logical Entropic Concepts and Principles to Verify Einstein’s Relativity",10.6084/m9.figshare.30466484,153,63,0,private,0,672652,2025-10-28T14:19:35Z,2026-03-29T13:17:39Z,2025-10-28T14:27:15Z,John Onimisi Obidi,"Classical and physical optics; Classical physics not elsewhere classified; Thermodynamics and statistical physics; Electrostatics and electrodynamics; Acoustics and acoustical devices; waves; Particle physics; Particle and high energy physics not elsewhere classified; Field theory and string theory; Astroparticle physics and particle cosmology; Atomic and molecular physics; Atomic, molecular and optical physics not elsewhere classified; Nonlinear optics and spectroscopy; Photonics, optoelectronics and optical communications; Mathematical aspects of general relativity; Mathematical aspects of classical mechanics, quantum mechanics and quantum information theory; Integrable systems (classical and quantum); Mathematical aspects of quantum and conformal field theory, quantum gravity and string theory; Mathematical physics not elsewhere classified; Statistical mechanics, physical combinatorics and mathematical aspects of condensed matter","Relativity and Energy Flow, quantum physcis, Time Dilation, Mass Increase, Length Contraction, Lorentz contraction, special relativity; equivalence principle; general relativity, Entropy",CC BY 4.0,preprint,"Obidi, John Onimisi (2025). The Theory of Entropicity (ToE) Derives and Explains Mass Increase, Time Dilation and Length Contraction in  Einstein’s Theory of Relativity (ToR): ToE Applies Logical Entropic Concepts and Principles to Verify Einstein’s Relativity. figshare. Preprint. https://doi.org/10.6084/m9.figshare.30466484",False,,,https://figshare.com/articles/preprint/The_Theory_of_Entropicity_ToE_Derives_and_Explains_Mass_Increase_Time_Dilation_and_Length_Contraction_in_Einstein_s_Theory_of_Relativity_ToR_ToE_Applies_Logical_Entropic_Concepts_and_Principles_to_Verify_Einstein_s_Relativity/30466484
30518915,The Theory of Entropicity (ToE) Derives Einstein's Relativistic Speed of Light (c) as a Function of the Entropic Field: ToE Applies Logical Entropic Concepts and Principles to Derive Einstein’s Second Postulate (Version 2.0),10.6084/m9.figshare.30518915,142,45,0,private,0,852475,2025-11-03T13:03:42Z,2026-03-29T13:22:22Z,2025-11-04T21:43:25Z,John Onimisi Obidi,"Particle physics; Particle and high energy physics not elsewhere classified; Field theory and string theory; Astroparticle physics and particle cosmology; Thermodynamics and statistical physics; Electrostatics and electrodynamics; Classical physics not elsewhere classified; Classical and physical optics; Acoustics and acoustical devices; waves; Other physical sciences not elsewhere classified; Complex physical systems; Quantum technologies; Quantum physics not elsewhere classified; Quantum optics and quantum optomechanics; Quantum information, computation and communication; Foundations of quantum mechanics; Degenerate quantum gases and atom optics","Relativity (Physics) Gravitational waves, Quantum physics, Excitons, Oxide semiconductors, Entropy, Thermodynamics, Special Relativity Search, Unification Forces, field theory predictions, Theoretical physics and mathematics",CC BY 4.0,preprint,"Obidi, John Onimisi (2025). The Theory of Entropicity (ToE) Derives Einstein's Relativistic Speed of Light (c) as a Function of the Entropic Field: ToE Applies Logical Entropic Concepts and Principles to Derive Einstein’s Second Postulate (Version 2.0). figshare. Preprint. https://doi.org/10.6084/m9.figshare.30518915",False,,,https://figshare.com/articles/preprint/The_Theory_of_Entropicity_ToE_Derives_Einstein_s_Relativistic_Speed_of_Light_c_as_a_Function_of_the_Entropic_Field_ToE_Applies_Logical_Entropic_Concepts_and_Principles_to_Derive_Einstein_s_Second_Postulate_Version_1_0_/30518915
30550706,Comparative Analysis Between John Onimisi Obidi’s Theory of Entropicity (ToE) and Waldemar Marek Feldt’s FELDT–HIGGS Universal Bridge (F–HUB) Theory: From Information Fields to Entropic Dynamics: Evaluating Competing Foundations for a Post-Einsteinian Physics in Our Understanding of Nature and Reality,10.6084/m9.figshare.30550706,140,83,0,private,0,602063,2025-11-06T07:36:22Z,2026-03-29T13:24:53Z,2025-11-06T07:44:52Z,John Onimisi Obidi,"Thermodynamics and statistical physics; Electrostatics and electrodynamics; Classical physics not elsewhere classified; Classical and physical optics; Acoustics and acoustical devices; waves; Other physical sciences not elsewhere classified; Complex physical systems; Condensed matter characterisation technique development; Particle physics; Particle and high energy physics not elsewhere classified; Field theory and string theory; Astroparticle physics and particle cosmology; Quantum technologies; Quantum physics not elsewhere classified; Quantum optics and quantum optomechanics; Quantum information, computation and communication; Foundations of quantum mechanics; Degenerate quantum gases and atom optics; Photonics, optoelectronics and optical communications; Terahertz physics; Atomic, molecular and optical physics not elsewhere classified; Lasers and quantum electronics; Atomic and molecular physics; Nonlinear optics and spectroscopy","Quantum Physics With a Single-Particle, Higgs field mechanism, Higgs Field Coupling, Standard Model,, Particle physics, standard model and beyond, quark flavor physics, entropy (<, General Relativity and Geodesics, thermodynamics contributions, Entropic gravity, Entropicity, Theory of Entropicity (ToE)",CC BY 4.0,preprint,"Obidi, John Onimisi (2025). Comparative Analysis Between John Onimisi Obidi’s Theory of Entropicity (ToE) and Waldemar Marek Feldt’s FELDT–HIGGS Universal Bridge (F–HUB) Theory: From Information Fields to Entropic Dynamics: Evaluating Competing Foundations for a Post-Einsteinian Physics in Our Understanding of Nature and Reality. figshare. Preprint. https://doi.org/10.6084/m9.figshare.30550706",False,,,https://figshare.com/articles/preprint/Comparative_Analysis_Between_John_Onimisi_Obidi_s_Theory_of_Entropicity_ToE_and_Waldemar_Marek_Feldt_s_FELDT_HIGGS_Universal_Bridge_F_HUB_Theory_From_Information_Fields_to_Entropic_Dynamics_Evaluating_Competing_Foundations_for_a_Post-Einste/30550706
30590135,The Theory of Entropicity (ToE) Derives Einstein's Relativistic Speed of Light (c) as a Function of the Entropic Field: ToE Applies Logical Entropic Concepts and Principles to Derive Einstein’s Second Postulate,10.33774/coe-2025-f5qw8-v2,0,0,0,draft,0,0,2025-11-11T13:10:29Z,2025-11-11T13:10:31Z,,John Onimisi Obidi,,,CC BY 4.0,preprint,"Obidi, John Onimisi (2025). The Theory of Entropicity (ToE) Derives Einstein's Relativistic Speed of Light (c) as a Function of the Entropic Field: ToE Applies Logical Entropic Concepts and Principles to Derive Einstein’s Second Postulate. figshare. Preprint. https://doi.org/10.33774/coe-2025-f5qw8-v2",False,,,https://figshare.com/articles/preprint/_/30590135
30596129,On the Theory of Entropicity (ToE) and Ginestra Bianconi’s Gravity from Entropy: A Rigorous Derivation of Bianconi’s Results from the Entropic Obidi Actions of the Theory of Entropicity (ToE),10.6084/m9.figshare.30596129,142,22,0,private,0,1828494,2025-11-12T05:16:37Z,2026-03-29T13:31:03Z,2025-11-12T07:22:57Z,John Onimisi Obidi,"Astrodynamics and space situational awareness; Heliophysics and space weather; Mesospheric, thermospheric, ionospheric and magnetospheric physics; Solar system energetic particles; Solar system planetary science (excl. planetary geology); Space instrumentation; Quantum technologies; Quantum physics not elsewhere classified; Quantum optics and quantum optomechanics; Quantum information, computation and communication; Foundations of quantum mechanics; Degenerate quantum gases and atom optics; Plasma physics; fusion plasmas; electrical discharges; Nuclear physics; Nuclear and plasma physics not elsewhere classified; Medical physics; Medical and biological physics not elsewhere classified; Biological physics; Soft condensed matter; Electronic and magnetic properties of condensed matter; superconductivity; Condensed matter physics not elsewhere classified; Condensed matter modelling and density functional theory; Condensed matter imaging; Condensed matter characterisation technique development; Thermodynamics and statistical physics; Electrostatics and electrodynamics; Classical physics not elsewhere classified; Classical and physical optics; Acoustics and acoustical devices; waves; Atomic and molecular physics; Atomic, molecular and optical physics not elsewhere classified; Lasers and quantum electronics; Nonlinear optics and spectroscopy; Photonics, optoelectronics and optical communications; Terahertz physics; Astrobiology; Astronomical instrumentation; Astronomical sciences not elsewhere classified; Cosmology and extragalactic astronomy; Galactic astronomy; General relativity and gravitational waves; High energy astrophysics and galactic cosmic rays; Planetary science (excl. solar system and planetary geology); Particle physics; Particle and high energy physics not elsewhere classified; Field theory and string theory; Astroparticle physics and particle cosmology; Other physical sciences not elsewhere classified; Complex physical systems","Amari--Čencov, Araki Relative Entropy, Atiyah--Singer Index Theorem, Bekenstein--Hawking Entropy, Local Obidi Action (LOA), Obidi Actions, Spectral Obidi Action (SOA), Theory of Entropicity (ToE), Vuli--Ndlela Integral, Canonical Quantization, Dark Matter, Dirac--Kähler Fermions, Einstein--Hilbert Action, Entropic Field, Entropy Geometry, Fisher--Rao Metric, Fubini--Study Metric",CC BY 4.0,preprint,"Obidi, John Onimisi (2025). On the Theory of Entropicity (ToE) and Ginestra Bianconi’s Gravity from Entropy: A Rigorous Derivation of Bianconi’s Results from the Entropic Obidi Actions of the Theory of Entropicity (ToE). figshare. Preprint. https://doi.org/10.6084/m9.figshare.30596129",False,,,https://figshare.com/articles/preprint/On_the_Theory_of_Entropicity_ToE_and_Ginestra_Bianconi_sGravity_from_Entropy_A_Rigorous_Derivation_of_Bianconi_s_Results_from_the_Entropic_Obidi_Actions_of_the_Theory_of_Entropicity_ToE_/30596129
30619355,Comparative Analysis Between John Onimisi Obidi’s Theory of Entropicity (ToE) and Waldemar Marek Feldt’s FELDT–HIGGS Universal Bridge (F–HUB) Theory: From Information Fields to Entropic Dynamics: Evaluating Competing Foundations for a Post-Einsteinian Physics in Our Understanding of Nature and Reality,10.33774/coe-2025-cvp32,0,0,0,draft,0,0,2025-11-14T12:10:31Z,2025-11-14T12:10:33Z,,John Onimisi Obidi,,,CC BY 4.0,preprint,"Obidi, John Onimisi (2025). Comparative Analysis Between John Onimisi Obidi’s Theory of Entropicity (ToE) and Waldemar Marek Feldt’s FELDT–HIGGS Universal Bridge (F–HUB) Theory: From Information Fields to Entropic Dynamics: Evaluating Competing Foundations for a Post-Einsteinian Physics in Our Understanding of Nature and Reality. figshare. Preprint. https://doi.org/10.33774/coe-2025-cvp32",False,,,https://figshare.com/articles/preprint/_/30619355
30619358,On the Theory of Entropicity (ToE) and Ginestra Bianconi’s Gravity from Entropy: A Rigorous Derivation of Bianconi’s Results from the Entropic Obidi Actions of the Theory of Entropicity (ToE),10.33774/coe-2025-g7ztq,0,0,0,draft,0,0,2025-11-14T12:10:33Z,2025-11-14T12:10:35Z,,John Onimisi Obidi,,,CC BY 4.0,preprint,"Obidi, John Onimisi (2025). On the Theory of Entropicity (ToE) and Ginestra Bianconi’s Gravity from Entropy: A Rigorous Derivation of Bianconi’s Results from the Entropic Obidi Actions of the Theory of Entropicity (ToE). figshare. Preprint. https://doi.org/10.33774/coe-2025-g7ztq",False,,,https://figshare.com/articles/preprint/_/30619358
